,date,S199,S200,S332B,S332BN,S332C,S332D,S332DX1,S12A,S12B,S12C,S12D,S333,S333N,S334,S343A,S343B,S344,S356,S18C_S,S12A_T,S12C_T,S12D_T,S12B_T,S333_T,S334_H,NESRS1,NESRS2,NP205_rain,NP205_stage,P33_rain,P33_stage,NP205_PET,P33_PET,G620_water_level,SWEVER4_stage,TSH_stage,NP62_stage
395,11/15/2021,155.35,223.43,224.99,6.78,327.26,436.09,0,0,0,880,1110,0,0,0,0,0,0,402.02,202,8.3,9.83,9.87,8.82,7.51,7.99,7.94,7.9,0,6.452,0.19,7.146,3.4,3.4,5.82,2.68,2.78,3.7
396,11/16/2021,150.56,223.35,272.04,55.17,326.72,420.07,0,0,0,878,1110,37.73,0.76,0,0,0,0,360.47,166,8.3,9.83,9.86,8.83,8.27,7.96,7.92,7.86,0,6.43,0,7.14,3.01,3.01,5.83,2.66,2.76,3.7
397,11/17/2021,150.45,223.29,352.4,133.37,315.78,335.05,0,0,0,879,1110,0,0,0,0,0,0,377.21,165,8.29,9.83,9.86,8.84,8.05,7.91,7.89,7.84,0,6.404,0.01,7.14,1.87,1.87,5.84,2.65,2.75,3.69
398,11/18/2021,189.26,248.18,340.12,130.08,334.83,358.12,0,0,0,883,1110,52.76,44.11,0,0,0,0,274.75,206,8.3,9.84,9.86,8.84,7.65,7.9,7.88,7.81,0.31,6.394,0.23,7.149,0.49,0.49,5.85,2.73,2.79,3.7
399,11/19/2021,223.56,262.41,343.67,133.57,359.05,442.23,0,0,0,892,1120,76.52,87.55,0,0,0,0,312.53,260,8.31,9.85,9.87,8.85,7.54,7.92,7.88,7.81,0.01,6.405,0.04,7.172,2.52,2.52,5.88,2.81,2.85,3.71
400,11/20/2021,224.07,245.16,349.86,134.63,351.17,438.73,0,0,0,894,1130,40.07,56.06,0,0,0,0,359.51,242,8.31,9.86,9.88,8.85,8.27,7.9,7.87,7.79,0.06,6.39,0.08,7.178,2.13,2.13,5.89,2.8,2.84,3.7
401,11/21/2021,224.36,223.97,339.35,133.83,342.98,432.23,0,0,0,938,1200,10.97,12.69,0,0,0,0,359.34,256,8.35,9.94,9.96,8.88,8.04,7.92,7.87,7.79,0.04,6.381,0,7.185,2.09,2.09,5.9,2.8,2.83,3.7
402,11/22/2021,224.25,223.89,351.28,134.66,318.52,407.96,0.09,0,0,930,1180,169.96,160.76,0,0,0,0,395.16,231,8.35,9.93,9.94,8.88,7.62,7.93,7.86,7.78,0,6.366,0.09,7.188,2.39,2.39,5.91,2.78,2.82,3.7
403,11/23/2021,201.88,223.79,338.31,133.49,320.54,413.35,0.03,0,0,687,1090,669.85,630.54,0,0,0,0,393.39,272,8.34,9.76,9.84,8.87,7.69,8.11,7.85,7.77,0,6.345,0,7.182,3.68,3.68,5.91,2.75,2.81,3.69
404,11/24/2021,162.77,224,328.65,132.87,324.2,354.21,0,0,0,367,789,758.45,718.51,0,0,0,0,380.19,216,8.32,9.3,9.6,8.82,8.27,8.2,7.84,7.79,0,6.322,0,7.172,3.44,3.44,5.91,2.73,2.79,3.69
405,11/25/2021,165.34,223.81,343.25,134.2,347.65,313.54,0,0,0,79,670,763.53,722.48,0,0,0,0,302.68,222,8.32,8.97,9.36,8.73,8.11,8.24,7.84,7.83,0,6.305,0,7.165,2.36,2.36,5.9,2.72,2.78,3.68
406,11/26/2021,150.53,223.8,347.79,133.73,315.5,280.23,0,0,0,0,701,762.51,722.56,0,0,0,0,358.46,195,8.31,8.86,9.31,8.66,7.6,8.29,7.86,7.86,0,6.29,0,7.163,3.51,3.51,5.89,2.7,2.77,3.67
407,11/27/2021,150.37,223.63,347.61,132.86,277.39,250.82,0,0,0,0,714,770.13,733.37,0,0,0,0,389.54,180,8.31,8.79,9.28,8.61,7.78,8.32,7.87,7.9,0,6.275,0,7.154,3.51,3.51,5.85,2.69,2.75,3.67
408,11/28/2021,150.26,214.45,344.65,132.29,274.94,249.48,0,0,0,0,721,763.72,727.54,0,0,0,0,399.51,201,8.3,8.74,9.26,8.57,8.28,8.34,7.89,7.93,0,6.261,0,7.139,3.5,3.5,5.81,2.67,2.74,3.66
409,11/29/2021,150.37,187.12,303.83,121.22,232.79,252.51,0.07,0,0,0,730,729.94,697.51,0,0,0,0,395.2,167,8.3,8.7,9.24,8.53,8.1,8.35,7.89,7.95,0,6.247,0,7.117,3.33,3.33,5.78,2.65,2.73,3.65
410,11/30/2021,150.39,180.28,278.07,115.99,171.53,276.97,0,0,0,0,731,730.57,697.93,0,0,0,0,392.17,167,8.3,8.67,9.23,8.51,7.57,8.35,7.89,7.97,0,6.236,0,7.096,3.51,3.51,5.74,2.64,2.71,3.65
411,12/1/2021,150.43,166.18,302.75,132.52,175.92,284.49,0,0,0,0,732,707.86,673.95,0,0,0,0,381.39,158,8.29,8.65,9.22,8.49,7.93,8.36,7.9,7.99,0,6.225,0,7.079,3.42,3.42,5.71,2.63,2.7,3.64
412,12/2/2021,150.37,161.75,225.38,90.9,225.53,249.63,0,0,0,0,736,709.37,639.07,0,0,0,0,384.72,136,8.29,8.64,9.21,8.48,8.28,8.36,7.9,7.99,0,6.216,0,7.06,3.29,3.29,5.68,2.62,2.69,3.63
413,12/3/2021,134.97,163.99,0,0,353.46,317.58,0,0,0,0,733,705.15,652.44,0,0,0,0,381.59,147,8.29,8.64,9.2,8.46,8.07,8.36,7.91,7.99,0,6.203,0,7.041,3.55,3.55,5.66,2.61,2.68,3.62
414,12/4/2021,150.45,150.54,0,0,354.49,317.86,0,0,0,0,728,698.94,669.68,0,0,0,0,394.82,137,8.29,8.63,9.19,8.45,7.51,8.36,7.91,7.99,0,6.188,0,7.027,2.19,2.19,5.63,2.6,2.67,3.61
415,12/5/2021,150.46,150.51,0,0,351.82,320.61,0,0,0,0,727,698.15,665.99,0,0,0,0,397.24,151,8.29,8.63,9.18,8.45,7.88,8.37,7.91,8.01,0,6.18,0,7.014,2.99,2.99,5.61,2.59,2.66,3.59
416,12/6/2021,150.56,150.55,0,0,342.97,319.26,0,0,0,0,725,674.28,646.24,0,0,0,0,397.38,172,8.29,8.616,9.18,8.44,8.26,8.39,7.92,8.03,0.01,6.171,0.12,7.005,2.07,2.07,5.6,2.6,2.66,3.59
417,12/7/2021,150.54,169.1,0,0,352.78,318.38,0,0,0,0,727,648.75,622.95,0,0,0,0,397.49,172,8.28,8.602,9.17,8.44,8.04,8.38,7.93,8.06,0,6.165,0,6.996,3.36,3.36,5.58,2.61,2.65,3.59
418,12/8/2021,150.59,150.52,0,0,354.65,317.9,0,0,0,0,719,702.05,662.74,0,0,0,0,392.88,212,8.28,8.588,9.16,8.43,7.5,8.39,7.93,8.06,0,6.15,0,6.983,3.07,3.07,5.56,2.6,2.64,3.58
419,12/9/2021,150.49,161.55,0,0,354.02,317.55,0,0,0,0,717,729.07,686.71,0,0,0,0,400.26,195,8.28,8.574,9.15,8.42,7.85,8.41,7.93,8.06,0.01,6.133,0,6.975,3.01,3.01,5.54,2.59,2.63,3.58
420,12/10/2021,150.49,150.38,0,0,350.9,328.51,0,0,0,0,717,727.12,680.69,0,0,0,0,393.12,153,8.27,8.56,9.13,8.42,8.27,8.4,7.93,8.06,0,6.117,0,6.964,2.92,2.92,5.53,2.58,2.62,3.56
421,12/11/2021,150.41,150.31,0,0,352.94,317.62,0,0,0,0,712,721.21,676.52,0,0,0,0,397.34,176,8.27,8.54,9.12,8.42,8.02,8.4,7.94,8.06,0,6.1,0,6.958,3.12,3.12,5.52,2.57,2.61,3.55
422,12/12/2021,150.4,150.24,0,0,353.05,316.92,0,0,0,0,710,719.39,674.69,0,0,0,0,393.18,106,8.26,8.54,9.11,8.41,7.51,8.4,7.94,8.06,0,6.086,0,6.946,3.05,3.05,5.5,2.56,2.6,3.53
423,12/13/2021,138.54,150.24,0,0,354.83,317.1,0,0,0,0,708,716.61,672.3,0,0,0,0,376.38,72.9,8.26,8.53,9.11,8.41,7.81,8.39,7.94,8.06,0.01,6.066,0,6.938,3.05,3.05,5.49,2.55,2.58,3.52
424,12/14/2021,150.5,150.17,0,0,351.8,315.21,0,0,0,0,704,717.28,669.61,0,0,0,0,391.06,82.1,8.25,8.53,9.1,8.4,8.27,8.39,7.94,8.06,0,6.041,0.05,6.928,3.2,3.2,5.48,2.54,2.57,3.5
425,12/15/2021,150.55,150.16,0,0,352.44,304.38,0,0,0,0,700,706.5,662.43,0,0,0,0,392.41,83.4,8.31,8.52,9.1,8.4,8,8.39,7.96,8.07,0.22,6.062,0.2,6.942,2.77,2.77,5.47,2.55,2.57,3.48
426,12/16/2021,150.61,145.81,0,0,354.59,317.27,0,0,0,0,696,680.6,643.79,0,0,0,0,398.14,104,8.26,8.52,9.09,8.4,7.48,8.38,7.96,8.07,0,6.062,0.01,6.934,2.56,2.56,5.47,2.54,2.57,3.46
427,12/17/2021,133.59,150.25,0,0,352.69,318.08,0,0,0,0,690,702.01,659.57,0,0,0,0,392.83,105,8.24,8.52,9.08,8.4,7.82,8.39,7.95,8.07,0,6.051,0,6.923,2.64,2.64,5.46,2.53,2.56,3.45
428,12/18/2021,135.43,150.17,0,0,354.48,315.14,0,0,0,0,684,694.68,649.91,0,0,0,0,399,143,8.24,8.51,9.07,8.39,8.27,8.4,7.95,8.07,0,6.041,0.01,6.92,2.37,2.37,5.45,2.52,2.55,3.44
429,12/19/2021,150.82,150.16,0,0,352.26,317.45,0,0,0,0,676,729.25,680.71,0,0,0,0,393.93,205,8.23,8.51,9.06,8.39,8,8.42,7.95,8.07,0,6.027,0.06,6.92,2.82,2.82,5.44,2.54,2.58,3.44
430,12/20/2021,150.92,150.19,0,0,351.78,332.07,0,0,0,0,678,743.89,684.34,0,0,0,0,399.06,138,8.22,8.5,9.06,8.39,7.44,8.42,7.95,8.07,0,6.012,0,6.919,2.36,2.36,5.44,2.55,2.58,3.43
431,12/21/2021,150.96,150.19,5.55,0.82,393.53,423.45,0,0,0,0,671,714.17,671.56,0,0,0,0,392.49,146,8.22,8.51,9.06,8.38,7.87,8.43,7.96,8.09,0.16,6.019,0.3,6.928,0.95,0.95,5.44,2.56,2.57,3.42
432,12/22/2021,151.05,150.2,0,0,352.32,438.09,0,0,0,0,676,610.06,615.77,0,0,0,0,398.1,128,8.22,8.5,9.06,8.38,8.26,8.4,7.96,8.09,0,6.03,0,6.928,2.54,2.54,5.43,2.55,2.57,3.41
433,12/23/2021,151.09,150.2,0,0,354.25,560.61,0,0,0,0,674,607.12,605.32,0,0,0,0,397.64,106,8.21,8.5,9.06,8.38,7.98,8.37,7.95,8.07,0.01,6.008,0,6.915,3.42,3.42,5.42,2.54,2.56,3.4
434,12/24/2021,151.11,150.17,0,0,324.22,541.36,0,0,0,0,667,655.22,599.93,0,0,0,0,392.29,96.7,8.2,8.49,9.05,8.38,7.47,8.36,7.94,8.06,0,5.986,0,6.903,3.33,3.33,5.41,2.52,2.55,3.4
435,12/25/2021,151.09,150.11,0,0,350.84,484.55,0,0,0,0,658,678.07,611.38,0,0,0,0,397.42,118,8.19,8.49,9.04,8.38,7.9,8.36,7.93,8.05,0,5.966,0,6.898,2.75,2.75,5.41,2.51,2.54,3.39
436,12/26/2021,151.05,150.02,0,0,352.12,443,0,0,0,0,651,698.83,640.95,0,0,0,0,388.21,120,8.19,8.49,9.03,8.38,8.28,8.38,7.93,8.05,0,5.947,0,6.893,3.12,3.12,5.4,2.5,2.54,3.38
437,12/27/2021,151.01,149.93,0,0,354.58,489.82,0,0,0,0,645,692.05,636.73,0,0,0,0,394.54,80.6,8.18,8.48,9.02,8.38,8.04,8.39,7.92,8.05,0,5.927,0,6.885,3.33,3.33,5.4,2.49,2.53,3.36
438,12/28/2021,135.89,149.91,0,0,354.67,443.76,0,0,0,0,640,688.68,633.75,0,0,0,0,291.7,131,8.17,8.48,9.01,8.37,7.42,8.37,7.92,8.05,0,5.905,0,6.883,2.43,2.43,5.39,2.48,2.52,3.35
439,12/29/2021,150.99,149.84,0,0,354.51,442.5,0,0,0,0,634,684.6,631.39,0,0,0,0,328.1,108,8.16,8.47,9,8.37,7.89,8.36,7.92,8.04,0,5.876,0,6.879,3.21,3.21,5.39,2.48,2.52,3.34
440,12/30/2021,131.87,149.83,0,0,355.05,441.38,0,0,0,0,628,697.82,635.87,0,0,0,0,265,107,8.16,8.47,8.99,8.37,8.27,8.35,7.9,8.04,0,5.847,0,6.874,3.05,3.05,5.39,2.47,2.51,3.33
441,12/31/2021,142.41,149.79,0,0,355.07,442.22,0,0,0,0,621,707.03,637.24,0,0,0,0,349.78,106,8.15,8.47,8.98,8.37,8.03,8.36,7.9,8.03,0.01,5.825,0,6.868,3.21,3.21,5.38,2.46,2.51,3.32
442,1/1/2022,128.22,149.8,0,0,450.75,332.07,0,0,0,0,610,698.57,629.53,0,0,0,0,363.71,95.2,8.13,8.46,8.97,8.36,7.38,8.36,7.89,8.03,0.01,5.795,0,6.864,3.14,3.14,5.38,2.46,2.5,3.3
443,1/2/2022,113.34,149.85,0,0,491.85,318.06,0,0,0,0,599,693.33,630.33,0,0,0,0,336.74,75.3,8.12,8.45,8.96,8.36,7.88,8.35,7.89,8.03,0,5.768,0,6.86,2.88,2.88,5.37,2.45,2.49,3.29
444,1/3/2022,117.56,149.72,0,0,489.46,301.31,0,0,0,0,590,708.25,675.06,0,0,0,0,311.91,52.4,8.12,8.45,8.94,8.35,8.27,8.35,7.88,8.03,0.04,5.749,0,6.855,1.98,1.98,5.37,2.44,2.49,3.28
445,1/4/2022,124.89,149.69,0,0,493.32,317.7,0,0,0,0,585,716.61,683.43,0,0,0,0,264.75,40,8.11,8.44,8.93,8.35,8.01,8.34,7.88,8.02,0,5.732,0,6.845,2.37,2.37,5.36,2.43,2.48,3.27
446,1/5/2022,105.05,149.84,0,0,461.97,293.23,0,0,0,0,577,713.96,682.72,0,0,0,0,282.3,79.3,8.1,8.44,8.93,8.35,7.35,8.35,7.87,8.02,0,5.702,0,6.841,3.1,3.1,5.35,2.43,2.48,3.26
447,1/6/2022,113.03,149.71,0,0,362.42,279.87,0,0,0,0,423,703.49,664.7,0,0,0,0,390.45,54.1,8.08,8.42,8.78,8.34,7.89,8.35,7.87,8.01,0,5.674,0,6.838,3.16,3.16,5.35,2.42,2.47,3.25
448,1/7/2022,123.72,149.64,0,0,354.54,315.96,0,0,0,0,371,712.68,662.44,0,0,0,0,391.73,85.3,8.09,8.39,8.69,8.33,8.26,8.36,7.86,8.01,0,5.644,0,6.835,2.21,2.21,5.34,2.42,2.47,3.25
449,1/8/2022,141.26,149.84,0,0,357.39,317.92,0,0,0,0,377,650.53,622.82,0,0,0,0,396.88,142,8.1,8.37,8.67,8.32,8.03,8.34,7.86,8.02,0.23,5.633,0.05,6.833,2.77,2.77,5.34,2.52,2.53,3.25
450,1/9/2022,151.04,149.89,0,0,472.31,317.63,0,0,0,0,380,579.42,561.79,0,0,0,0,395.79,164,8.11,8.38,8.68,8.33,7.31,8.36,7.92,8.09,0.07,5.762,0.33,6.846,1.83,1.83,5.36,2.56,2.56,3.25
451,1/10/2022,151.04,149.9,0,0,488.86,315.25,0,0,0,0,378,661.12,631.64,0,0,0,0,393.03,165,8.1,8.37,8.67,8.32,7.92,8.39,7.92,8.07,0.01,5.757,0,6.845,2.82,2.82,5.36,2.56,2.58,3.25
452,1/11/2022,150.98,149.86,0,0,493.06,316.73,0,0,0,0,380,612.31,580.91,0,0,0,0,396.94,136,8.08,8.38,8.69,8.33,8.27,8.38,7.96,8.08,0,5.725,0,6.856,2.52,2.52,5.35,2.55,2.62,3.24
453,1/12/2022,150.87,149.81,5.43,2.63,487.13,316.15,0,0,0,0,377,615.17,595.56,0,0,0,0,387.6,98.8,8.06,8.37,8.67,8.32,8.02,8.36,7.94,8.07,0,5.682,0,6.857,2.86,2.86,5.35,2.53,2.6,3.24
454,1/13/2022,150.78,149.74,0,0,472.58,318.62,0,0,0,0,371,680,633.76,0,0,0,0,389.62,108,8.05,8.36,8.66,8.31,7.28,8.38,7.93,8.06,0.02,5.645,0,6.855,2.73,2.73,5.35,2.52,2.59,3.22
455,1/14/2022,150.64,149.68,0,0,486.04,319.73,0,0,0,0,367,687.4,653.31,0,0,0,0,374.96,106,8.04,8.35,8.64,8.3,7.9,8.38,7.91,8.05,0,5.607,0,6.849,3.25,3.25,5.34,2.51,2.58,3.2
456,1/15/2022,135.07,149.75,0,0,415.48,319.22,0,0,0,0,363,678.12,646.18,0,0,0,0,391.91,114,8.02,8.34,8.63,8.29,8.28,8.37,7.9,8.05,0,5.565,0,6.845,3.53,3.53,5.34,2.5,2.58,3.19
457,1/16/2022,131.06,149.9,0,0,419.22,318.6,0,0,0,0,356,664.13,632.96,0,0,0,0,396.85,126,8.03,8.33,8.62,8.29,7.97,8.39,7.9,8.04,0.32,5.603,0.38,6.853,0.67,0.67,5.34,2.52,2.59,3.19
458,1/17/2022,150.87,149.94,0,0,410.03,317.14,0,0,0,0,360,652.14,632.44,0,0,0,0,389.32,104,8.05,8.33,8.62,8.28,7.26,8.4,7.92,8.07,0,5.691,0,6.866,3.38,3.38,5.36,2.55,2.6,3.19
459,1/18/2022,150.74,149.85,0,0,407.81,319.63,0,0,0,0,358,668.57,638.73,0,0,0,0,279.86,65,8.04,8.33,8.61,8.29,7.89,8.37,7.91,8.06,0,5.652,0,6.858,3.85,3.85,5.35,2.53,2.59,3.19
460,1/19/2022,150.63,149.76,0,0,493.18,319.12,0,0,0,0,357,614.76,587.87,0,0,0,0,391.25,105,8.03,8.32,8.6,8.28,8.26,8.35,7.9,8.04,0,5.604,0,6.848,2.75,2.75,5.34,2.51,2.59,3.18
461,1/20/2022,150.54,149.68,0,0,488.95,329.95,21.27,0,0,0,364,548.44,525.59,0,0,0,0,391.52,120,8.11,8.36,8.65,8.29,7.96,8.34,7.89,8.04,2.9,5.839,0.07,6.847,1.64,1.64,5.33,2.5,2.58,3.18
462,1/21/2022,163.02,204.58,0,0,493.95,386.795,228.68,0,0,0,381,573.03,479.23,0,0,0,0,406.72,213,8.25,8.42,8.71,8.36,7.23,8.41,7.93,8.12,0.07,6.355,0.56,6.891,2.84,2.84,5.38,2.56,2.63,3.28
463,1/22/2022,150.74,222.79,1.42,0.7,494.15,443.64,142.74,0,0,0,383,573.68,542.1,0,0,0,0,347.14,169,8.2,8.38,8.68,8.33,7.88,8.38,7.93,8.11,0.02,6.35,0,6.886,1.51,1.51,5.39,2.57,2.64,3.29
464,1/23/2022,150.64,222.72,12.44,12.44,490.31,444.3,143.31,0,0,0,381,573.13,544.96,0,0,0,0,393.64,200,8.16,8.36,8.66,8.31,8.28,8.36,7.93,8.09,0,6.32,0,6.882,1.53,1.53,5.39,2.56,2.64,3.29
465,1/24/2022,150.54,222.62,27.91,22.3,487.54,423.78,142.55,0,0,0,378,570.08,543.99,0,0,0,0,392.46,168,8.13,8.35,8.65,8.3,7.93,8.34,7.92,8.07,0,6.289,0,6.875,3.96,3.96,5.39,2.55,2.63,3.28
466,1/25/2022,150.53,201.01,0,0,490.1,434.44,142.83,0,0,0,374,564.81,541.2,0,0,0,0,392.48,163,8.1,8.34,8.64,8.3,7.19,8.33,7.91,8.06,0,6.264,0,6.867,3.14,3.14,5.39,2.54,2.63,3.28
467,1/26/2022,150.6,187.16,0,0,475.6,415.05,141.19,0,0,0,370,563.87,540.2,0,0,0,0,354.4,161,8.09,8.33,8.63,8.3,7.9,8.33,7.91,8.05,0.03,6.251,0.12,6.867,1.87,1.87,5.38,2.53,2.63,3.28
468,1/27/2022,150.51,190.67,79.83,79.83,488.12,415.31,140.62,0,0,0,369,564.98,540.13,0,0,0,0,329.44,154,8.08,8.33,8.63,8.29,8.27,8.32,7.91,8.04,0.21,6.249,0,6.88,2.71,2.71,5.39,2.54,2.64,3.27
469,1/28/2022,150.59,168.09,37.12,37.12,492.71,434.6,142.23,0,0,0,366,564.36,540.22,0,0,0,0,343.87,156,8.06,8.33,8.62,8.28,7.88,8.32,7.9,8.03,0,6.255,0,6.88,2.24,2.24,5.39,2.54,2.64,3.28
470,1/29/2022,150.68,150.04,0,0,460.45,414.05,141.64,0,0,0,362,559.87,535.57,0,0,0,0,392.69,134,8.04,8.32,8.62,8.27,7.2,8.32,7.87,8.02,0,6.242,0,6.87,3.64,3.64,5.38,2.52,2.63,3.27
471,1/30/2022,150.57,149.9,0,0,422.16,381.35,141.32,0,0,0,358,555.34,532.97,0,0,0,0,370.76,105,8.01,8.31,8.6,8.27,7.88,8.29,7.85,7.99,0,6.22,0,6.853,4.17,4.17,5.36,2.5,2.61,3.27
472,1/31/2022,150.5,149.84,0,0,414.19,379.64,140.83,0,0,0,354,549.72,528.27,0,0,0,0,375.5,78.9,8,8.31,8.59,8.28,8.27,8.27,7.84,7.99,0,6.204,0,6.843,4.11,4.11,5.35,2.5,2.6,3.27
473,2/1/2022,150.46,149.83,0,0,418.84,377.81,141.05,0,0,0,348,540.52,513.77,0,0,0,0,372.99,84,7.99,8.31,8.59,8.28,7.82,8.25,7.83,7.98,0,6.19,0,6.837,3.25,3.25,5.33,2.49,2.59,3.26
474,2/2/2022,150.38,149.82,0,0,402.37,356.77,129.84,0,0,0,343,524.87,501.29,0,0,0,0,388.6,122,7.99,8.31,8.57,8.28,7.3,8.24,7.82,7.97,0,6.173,0,6.829,3.51,3.51,5.32,2.48,2.59,3.26
475,2/3/2022,150.27,149.75,0,0,354.31,318.48,70.08,0,0,0,339,515.71,499.49,0,0,0,0,392.49,123,7.98,8.3,8.57,8.28,7.86,8.24,7.81,7.96,0,6.157,0,6.822,3.79,3.79,5.31,2.48,2.58,3.25
476,2/4/2022,134.98,149.78,0,0,322.24,288.59,45.44,0,0,0,334,189.04,789.99,0,0,0,0,393.02,115,7.97,8.3,8.56,8.27,8.27,8.24,7.8,7.95,0,6.141,0,6.818,3.33,3.33,5.3,2.47,2.57,3.23
477,2/5/2022,121.99,149.85,0,0,277.18,248.95,0,0,0,0,333,387.09,610.83,0,0,0,0,392.91,102,7.97,8.29,8.55,8.27,7.78,8.24,7.79,7.94,0.44,6.133,0,6.81,3.27,3.27,5.29,2.47,2.56,3.23
478,2/6/2022,124.64,149.81,0,0,273.58,249.54,0,0,0,0,331,516.31,496.39,0,0,0,0,393.88,120,7.98,8.3,8.55,8.27,7.33,8.23,7.78,7.93,0,6.175,0,6.803,3.83,3.83,5.28,2.47,2.56,3.22
479,2/7/2022,118.21,149.78,0,0,275.34,250.04,0,0,0,0,329,513.52,493.67,0,0,0,0,389.18,105,7.97,8.29,8.54,8.26,7.86,8.22,7.77,7.92,0.01,6.175,0,6.796,3.2,3.2,5.27,2.47,2.55,3.22
480,2/8/2022,134.5,149.63,0,0,272.03,250.01,0,0,0,0,329,448.22,429.83,0,0,0,0,392.66,66.6,7.96,8.28,8.54,8.26,8.26,8.19,7.77,7.91,0,6.163,0,6.785,3.35,3.35,5.27,2.46,2.54,3.21
481,2/9/2022,150.25,149.53,54.48,0,276.71,200.52,0,0,0,0,331,421.18,402.6,0,0,0,0,394.24,57.5,8,8.3,8.56,8.28,7.75,8.2,7.79,7.94,0.97,6.215,0.44,6.803,1.21,1.21,5.32,2.46,2.54,3.21
482,2/10/2022,123.92,149.59,134.35,0,272.17,125.69,0,0,0,0,331,424.87,406.81,0,0,0,0,393.27,42.1,8.01,8.3,8.57,8.27,7.32,8.2,7.8,7.93,0.01,6.275,0,6.812,4.19,4.19,5.31,2.47,2.53,3.21
483,2/11/2022,113.04,149.78,179.19,0,276.79,82.12,0,0,0,0,328,421.22,403.79,0,0,0,0,377.65,83.3,7.99,8.3,8.55,8.27,7.85,8.17,7.79,7.91,0,6.263,0,6.802,3.27,3.27,5.3,2.47,2.53,3.22
484,2/12/2022,153.76,120.61,257.98,0,326.67,0,0,0,0,0,325,419.8,400.81,0,0,0,0,395.18,120,7.98,8.29,8.55,8.27,8.23,8.16,7.77,7.91,0.07,6.247,0,6.798,3.96,3.96,5.29,2.48,2.53,3.26
485,2/13/2022,231.07,95.39,267.41,0,354.82,0,0,0,0,0,329,423.76,403.23,0,0,0,0,397.8,217,8.04,8.32,8.59,8.3,7.72,8.22,7.85,7.97,0.75,6.285,1.62,6.878,1.93,1.93,5.39,2.52,2.57,3.31
486,2/14/2022,194.72,102.97,267.13,0,352.1,0,0,0,0,0,337,428.92,406.88,0,0,0,0,397.69,224,8.04,8.32,8.59,8.28,7.28,8.22,7.86,7.96,0,6.315,0,6.899,4.56,4.56,5.38,2.55,2.6,3.34
487,2/15/2022,76.32,97.46,268.14,0.84,323.22,0,0,0,0,0,335,147.28,641.86,0,0,0,0,413.73,138,8,8.32,8.58,8.28,7.83,8.17,7.83,7.94,0,6.312,0,6.878,2.52,2.52,5.36,2.54,2.59,3.34
488,2/16/2022,76.26,132.23,267.33,0,352.66,0,0,0,0,0,331,166.69,621.89,0,0,0,0,397.49,127,7.99,8.31,8.57,8.28,8.29,8.15,7.81,7.92,0,6.3,0,6.863,3.85,3.85,5.35,2.54,2.59,3.34
489,2/17/2022,62.86,91.44,267.53,0,354.7,0,0,0,0,0,327,417.33,402.09,0,0,0,0,397.45,200,7.98,8.31,8.56,8.28,7.68,8.15,7.8,7.91,0,6.285,0,6.854,3.4,3.4,5.34,2.53,2.59,3.34
490,2/18/2022,0,150.55,263.96,0,351.92,0,0,0,0,0,326,420.05,405.12,0,0,0,0,395.9,174,7.98,8.3,8.55,8.27,7.24,8.15,7.78,7.91,0,6.271,0,6.844,3.2,3.2,5.33,2.52,2.59,3.33
491,2/19/2022,0,150.61,267.85,0,354.57,0,0,0,0,0,324,417.57,402.01,0,0,0,0,400.3,92.1,7.97,8.3,8.55,8.26,7.83,8.17,7.77,7.9,0.29,6.266,0.18,6.844,3.18,3.18,5.33,2.51,2.58,3.3
492,2/20/2022,0,149.1,253.46,0,343.55,0,0,0,0,0,322,406.86,391.44,0,0,0,0,399.1,113,7.96,8.32,8.57,8.28,8.28,8.18,7.9,7.96,0,6.275,0,6.854,3.27,3.27,5.34,2.51,2.58,3.3
493,2/21/2022,0,150.66,266.41,0,354.53,0,0,0,0,0,318,405.71,390.57,0,0,0,0,393.34,57.5,7.95,8.31,8.55,8.27,7.65,8.16,7.87,7.95,0,6.272,0,6.844,4.11,4.11,5.33,2.49,2.57,3.3
494,2/22/2022,0,150.71,266.75,0,351.36,0,0,0,0,0,314,394.21,381.08,0,0,0,0,403.85,93.7,7.95,8.3,8.53,8.27,7.23,8.14,7.84,7.93,0,6.259,0,6.839,3.74,3.74,5.32,2.47,2.55,3.29
495,2/23/2022,0,150.55,266.25,0,354.42,0,0,0,0,0,310,386.49,373.24,0,0,0,0,396.09,74.9,7.96,8.29,8.52,8.26,7.81,8.13,7.81,7.91,0,6.243,0,6.831,3.83,3.83,5.31,2.44,2.54,3.29
496,2/24/2022,0,150.32,266.4,0,285.69,0,0,0,0,0,305,384.73,372.22,0,0,0,0,397.1,70.3,7.96,8.27,8.51,8.26,8.27,8.11,7.78,7.89,0,6.221,0,6.822,3.87,3.87,5.3,2.42,2.52,3.27
497,2/25/2022,0,133.91,266.33,0,354.36,0,0,0,0,0,301,383.3,371.17,0,0,0,0,397.06,56.7,7.97,8.27,8.49,8.25,7.6,8.09,7.76,7.87,0,6.197,0,6.811,3.94,3.94,5.28,2.4,2.51,3.26
498,2/26/2022,0,120.68,225.89,0,351.78,0,0,0,0,0,298,382.22,370.96,0,0,0,0,395.13,39.4,7.97,8.26,8.48,8.24,7.23,8.08,7.74,7.86,0,6.175,0,6.8,4.3,4.3,5.27,2.38,2.49,3.26
